,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,11.0,1.0,3.0,7.810249675906654,0.0394000000000001,7.810249675906654,0.0394,0.0,0.9605999999999999,38.00939244291224,25.0
0,4.0,2.0,13.0,1.0,3.0,5.0990195135927845,0.07379999999999998,5.0990195135927845,0.0738,0.0,0.9262,37.183678224528876,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,17.0,1.0,3.0,18.411952639521967,0.14339999999999997,18.411952639521967,0.1434,0.0,0.8566,28.200449229475293,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,31.0,1.0,3.0,16.61324772583615,0.3528999999999999,16.61324772583615,0.3529,0.0,0.6471000000000001,24.12082539574551,25.0
0,5.0,2.0,29.0,1.0,3.0,9.899494936611665,0.19199999999999995,9.899494936611665,0.192,0.0,0.808,26.70384753253504,25.0
0,5.0,2.0,19.0,1.0,3.0,21.77154105707724,0.09150000000000003,21.77154105707724,0.0915,0.0,0.9085,28.007801638429886,25.0
0,5.0,2.0,23.0,1.0,3.0,11.224972160321824,0.11260000000000003,11.224972160321824,0.1126,0.0,0.8874,31.642078387250614,25.0
0,6.0,2.0,47.0,1.0,3.0,13.601470508735444,9.999999999998899e-05,13.601470508735444,0.0001,0.0,0.9999,37.907053205458645,25.0
0,6.0,2.0,53.0,1.0,3.0,11.916375287812984,0.37939999999999996,11.916375287812984,0.3794,0.0,0.6206,26.891912719045145,25.0
0,6.0,2.0,61.0,1.0,3.0,20.273134932713294,0.03770000000000007,20.273134932713294,0.0377,0.0,0.9622999999999999,29.113337075379302,25.0
